id,road,region,value,city
2692,Rookwood Avenue,Llandaff,0.385188667,Cardiff
2693,Rookwood Close,Llandaff,0.334017778,Cardiff
2694,Rookwood Street,Grangetown,0.00891,Cardiff
2695,Roper Close,Llandaff,0.136784,Cardiff
2696,Rose Street,Roath,0.0124125,Cardiff
2697,Rosedale Close,Fairwater,0.293600667,Cardiff
2698,Rosemary Street,Butetown,0.397131111,Cardiff
2699,Rosemount Place,Heath,0.078658333,Cardiff
2700,Rosewood Close,Lisvane,0.300195333,Cardiff
2701,Rosset Close,Trowbridge,0.031216667,Cardiff
2702,Rossetti Close,Llandaff,0.137011111,Cardiff
2703,Round Wood,Llanedeyrn,0.079660357,Cardiff
2704,Round Wood Close,Penylan,0.17486,Cardiff
2705,Roundel Close,Thornhill,0.171629524,Cardiff
2706,Rover Way,Adamsdown,0.218658947,Cardiff
2707,Rover Way,Butetown,0.14375,Cardiff
2708,Rover Way,Penylan,0.286689444,Cardiff
2709,Rover Way,Tremorfa,0.123484167,Cardiff
2710,Rowan Court,Llandaff,0.574538,Cardiff
2711,Rowan Way,Lisvane,0.216981132,Cardiff
2712,Roxby Court,Butetown,0.23594,Cardiff
2713,Royal Stuart Lane,Butetown,0.435768889,Cardiff
2714,Royde Close,Ely,0.11929,Cardiff
2715,Ruby Street,Adamsdown,0.001732692,Cardiff
2716,Rudry Road,Lisvane,0.321898571,Cardiff
2717,Rudry Street,Grangetown,0.01252,Cardiff
2718,Rumney Bridge,,0.180985,Cardiff
2719,Rumney Bridge,Rumney,0.17251,Cardiff
2720,Runcorn Close,Old St. Mellons,0.18257,Cardiff
2721,Runway Road,Tremorfa,0.210746333,Cardiff
2722,Ruperra Close,Old St. Mellons,0.251725,Cardiff
2723,Rushbrook Close,Whitchurch,0.58484875,Cardiff
2724,Ruskin Close,Llanrumney,0.1354525,Cardiff
2725,Russell Street,Roath,0.027886,Cardiff
2726,Ruthin Gardens,Cathays,0.39309875,Cardiff
2727,Rutland Street,Grangetown,0.040769474,Cardiff
2728,Ryder Street,Pontcanna,0.186483659,Cardiff
2729,Ryder Street,Riverside,0.37634,Cardiff
2730,Sable Close,Lisvane,0.169776,Cardiff
2731,Sachville Avenue,Gabalfa,0.035619474,Cardiff
2732,Saffron Drive,Trowbridge,0.10546625,Cardiff
2733,Saint Ambrose Road,Heath,0.081693684,Cardiff
2734,Saint Andrew's Crescent,Castle,0.219539375,Cardiff
2735,Saint Andrew's Lane,Castle,0.059979231,Cardiff
2736,Saint Benedict Crescent,Heath,0.157934898,Cardiff
2737,Saint Canna Close,Canton,0.22839125,Cardiff
2738,Saint Davids Crescent,Ely,0.092943158,Cardiff
2739,Saint Edwen Gardens,Heath,0.265619,Cardiff
2740,Saint Fagans Road,Fairwater,0.101607333,Cardiff
2741,Saint Georges Road,Heath,0.097148636,Cardiff
2742,Saint Isan Road,Heath,0.11745,Cardiff
2743,Saint John's Crescent,Canton,0.220323448,Cardiff
2744,Saint Mark's Avenue,Gabalfa,0.065281818,Cardiff
2745,Saint Mark's Gardens,Gabalfa,0.137213333,Cardiff
2746,Saint Mary Street,Butetown,0.073236818,Cardiff
2747,Saint Mary Street,Castle,0.039762619,Cardiff
2748,Saint Peter's Crescent,Castle,0.192375,Cardiff
2749,Saint Peter's Street,Roath,0.055021389,Cardiff
2750,Salisbury Road,Cathays,0.038378611,Cardiff
2751,Salmon Close,Penylan,0.106278333,Cardiff
2752,Salvia Close,Trowbridge,0.080736364,Cardiff
2753,Samuels Crescent,Whitchurch,0.128945294,Cardiff
2754,Sanatorium Road,Canton,0.07651971,Cardiff
2755,Sanctuary Court,Caerau,0.088451875,Cardiff
2756,Sandbrook Road,Trowbridge,0.196082059,Cardiff
2757,Sanderling Drive,Trowbridge,0.125684035,Cardiff
2758,Sandon Street,Adamsdown,0.268599375,Cardiff
2759,Sandpiper Close,Trowbridge,0.160541,Cardiff
2760,Sandringham Road,Penylan,0.248641146,Cardiff
2761,Sandwick Court,Cyncoed,0.24741,Cardiff
2762,Sanquhar Street,Splott,0.032425176,Cardiff
2763,Sapele Drive,Splott,0.059676667,Cardiff
2764,Sapphire Street,Adamsdown,0.046077143,Cardiff
2765,Saundersfoot Close,Caerau,0.134511818,Cardiff
2766,Schooner Way,Butetown,0.27477864,Cardiff
2767,Scotney Way,Pontprennau,0.141895,Cardiff
2768,Scott Road,Castle,1.67E-05,Cardiff
2769,Seager Drive,Grangetown,0.150483333,Cardiff
2770,Seawall Road,Tremorfa,0.314294741,Cardiff
2771,Sedgemoor Road,Llanrumney,0.066566545,Cardiff
2772,Senghennydd Place,Cathays,0.227612857,Cardiff
2773,Senghennydd Road,Cathays,0.185974301,Cardiff
2774,Sentinel Court,Fairwater,0.06295125,Cardiff
2775,Sevenoaks Road,Ely,0.069865472,Cardiff
2776,Sevenoaks Street,Grangetown,0.076666667,Cardiff
2777,Severn Grove,Pontcanna,0.283876522,Cardiff
2778,Severn Road,Pontcanna,0.045837273,Cardiff
2779,Severn Road,Riverside,0.005122,Cardiff
2780,Seymour Street,Splott,0.013010377,Cardiff
2781,Shaftesbury Close,Thornhill,0.219340833,Cardiff
2782,Shakespeare Street,Roath,0.081928,Cardiff
2783,Shamrock Road,Fairwater,0.061734138,Cardiff
2784,Sharpe Close,Penylan,0.38906375,Cardiff
2785,Shaw Close,Llanrumney,0.219589412,Cardiff
2786,Shearman Place,Grangetown,0.121135,Cardiff
2787,Shears Road,Fairwater,0.120886364,Cardiff
2788,Sheerwater Close,Trowbridge,0.1497,Cardiff
2789,Shelburn Close,Grangetown,0.04883,Cardiff
2790,Sherborne Avenue,Cyncoed,0.274435294,Cardiff
2791,Sheridan Close,Llanrumney,0.0651675,Cardiff
2792,Shields Close,Pontprennau,0.074963333,Cardiff
2793,Shirley Road,Roath,0.13393125,Cardiff
2794,Silurian Place,Butetown,0.16598,Cardiff
2795,Silver Birch Close,Whitchurch,0.332216135,Cardiff
2796,Silver Street,Adamsdown,0.01045,Cardiff
2797,Silverstone Close,Old St. Mellons,0.129884,Cardiff
2798,Sinclair Drive,Penylan,0.239004412,Cardiff
2799,Sindercombe Close,Pontprennau,0.394561935,Cardiff
2800,Singleton Road,Splott,0.064676176,Cardiff
2801,Sir David's Court,Canton,0.091568,Cardiff
2802,Skaithmuir Road,Tremorfa,0.081595294,Cardiff
2803,Skelmuir Road,Tremorfa,0.054561111,Cardiff
2804,Skibereen Close,Pontprennau,0.189298667,Cardiff
2805,Sloper Road,Canton,0.139140556,Cardiff
2806,Sloper Road,Grangetown,0.112642906,Cardiff
2807,Smeaton Street,Riverside,0.045321333,Cardiff
2808,Smith Road,Llanishen,0.081444,Cardiff
2809,Sneyd Street,Pontcanna,0.12047037,Cardiff
2810,Snipe Street,Roath,0.07833,Cardiff
2811,Snowden Road,Ely,0.075736027,Cardiff
2812,Soarel Close,Trowbridge,0.17557875,Cardiff
2813,Soberton Avenue,Gabalfa,0.076571053,Cardiff
2814,Solva Avenue,Llanishen,0.1902325,Cardiff
2815,Somerset Court,Llanrumney,0.16908625,Cardiff
2816,Somerset Street,Grangetown,0.021609048,Cardiff
2817,Sophia Close,Pontcanna,0.328209375,Cardiff
2818,Soudrey Way,Butetown,0.030155,Cardiff
2819,South Clive Street,Grangetown,0.269923729,Cardiff
2820,South Loudoun Place,Butetown,0.039147,Cardiff
2821,South Luton Place,Adamsdown,0.007881429,Cardiff
2822,South Morgan Place,Riverside,0.219658333,Cardiff
2823,South Park Road,Splott,0.093929091,Cardiff
2824,South Park Road,Tremorfa,0.146428333,Cardiff
2825,South Rise,Llanishen,0.257365357,Cardiff
2826,South View Drive,Rumney,0.075737297,Cardiff
2827,Southcourt Road,Penylan,0.176515714,Cardiff
2828,Southern Way,Penylan,0.349244167,Cardiff
2829,Southey Street,Roath,0.340202,Cardiff
2830,Southminster Road,Penylan,0.181890357,Cardiff
2831,Speedwell Close,Pontprennau,0.06354,Cardiff
2832,Spencer David Way,Trowbridge,0.085077273,Cardiff
2833,Spencer Street,Cathays,0.013568696,Cardiff
2834,Spinney Close,Ely,0.100348095,Cardiff
2835,Spire Cardiff Hospital,Pontprennau,0.1094456,Cardiff
2836,Splott Road,Splott,0.067036813,Cardiff
2837,Spring Gardens Place,Adamsdown,0.011231429,Cardiff
2838,Spring Gardens Terrace,Adamsdown,0.018162353,Cardiff
2839,Spring Grove,Thornhill,0.127934667,Cardiff
2840,Spring Meadow Road,Trowbridge,0.175065333,Cardiff
2841,Springfield Gardens,Radyr and Morganstown,0.220094667,Cardiff
2842,Springfield Place,Pontcanna,0.020768125,Cardiff
2843,Springhurst Close,Whitchurch,0.034476923,Cardiff
2844,Springwood,Llanedeyrn,0.184320238,Cardiff
2845,Spruce Close,Splott,0.107305556,Cardiff
2846,St Aidan Crescent,Heath,0.043268696,Cardiff
2847,St Andrew's Place,Castle,0.087716429,Cardiff
2848,St Andrew's Place,Cathays,0.045126667,Cardiff
2849,St Arvans Crescent,Trowbridge,0.157169556,Cardiff
2850,St Asaph Close,Heath,0.116476364,Cardiff
2851,St Brigid Road,Heath,0.077904,Cardiff
2852,St Brioc Road,Heath,0.132557778,Cardiff
2853,St Cadoc Road,Heath,0.1589375,Cardiff
2854,St David's Road,Whitchurch,0.152261892,Cardiff
2855,St Denis Road,Heath,0.177421364,Cardiff
2856,St Dogmael's Avenue,Llanishen,0.21630027,Cardiff
2857,St Edeyrn's Close,Cyncoed,0.225953333,Cardiff
2858,St Edeyrn's Road,Cyncoed,0.41727,Cardiff
2859,St Fagan's Street,Grangetown,0.094406545,Cardiff
2860,St Fagans Close,Fairwater,0.094507692,Cardiff
2861,St Fagans Court,Ely,0.07869,Cardiff
2862,St Fagans Rise,Fairwater,0.31954931,Cardiff
2863,St Fagans Road,Fairwater,0.226783086,Cardiff
2864,St Fagans Road,St. Fagans,0.82068,Cardiff
2865,St Francis Road,Whitchurch,0.10268,Cardiff
2866,St Helen's Road,Heath,0.062536316,Cardiff
2867,St John's Crescent,Whitchurch,0.201130685,Cardiff
2868,St John's Place,Whitchurch,0.184355,Cardiff
2869,St Joseph's Court,Gabalfa,0.057896,Cardiff
2870,St Margaret's Close,Whitchurch,0.169492857,Cardiff
2871,St Margaret's Crescent,Penylan,0.317350588,Cardiff
2872,St Margaret's Park,Ely,0.200618947,Cardiff
2873,St Margaret's Place,Whitchurch,0.311538571,Cardiff
2874,St Margaret's Road,Whitchurch,0.109287692,Cardiff
2875,St Martins Crescent,Llanishen,0.207850909,Cardiff
2876,St Mary's Court,Caerau,0.17706875,Cardiff
2877,St Mary's Road,Whitchurch,0.173104762,Cardiff
2878,St Michael's Road,Llandaff,0.217353763,Cardiff
2879,St Pierre Close,Trowbridge,0.09534,Cardiff
2880,St Tanwg Road,Heath,0.105619333,Cardiff
2881,St Thomas Close,Heath,0.223054,Cardiff
2882,St. Agatha Road,Heath,0.198397045,Cardiff
2883,St. Agnes Road,Heath,0.070066,Cardiff
2884,St. Alban Avenue,Heath,0.071468286,Cardiff
2885,St. Angela Road,Heath,0.255281071,Cardiff
2886,St. Anthony Road,Heath,0.144223696,Cardiff
2887,St. Augustine Road,Heath,0.216182188,Cardiff
2888,St. Cenydd Road,Heath,0.1137575,Cardiff
2889,St. Donats Road,Canton,0.020305263,Cardiff
2890,St. Gildas Road,Heath,0.109093,Cardiff
2891,St. Gowan Avenue,Heath,0.115507,Cardiff
2892,St. Ina Road,Heath,0.196436393,Cardiff
2893,St. Malo Road,Heath,0.157552889,Cardiff
2894,St. Mark's Gardens,Gabalfa,0.095086667,Cardiff
2895,St. Mary's Close,Caerau,0.074146,Cardiff
2896,St. Mellons Road,Lisvane,0.548863529,Cardiff
2897,St. Mellons Road,Pontprennau,0.85857396,Cardiff
2898,St.Lythans Road,Wenvoe,0.421201667,Cardiff
2899,Stacey Road,Adamsdown,0.233724386,Cardiff
2900,Stafford Road,Grangetown,0.013172203,Cardiff
2901,Staines Street,Canton,0.077194,Cardiff
2902,Stallcourt Avenue,Penylan,0.140736,Cardiff
2903,Stallcourt Close,Penylan,0.101679444,Cardiff
2904,Stanier Court,Splott,0.144703333,Cardiff
2905,Stanway Place,Ely,0.063238095,Cardiff
2906,Stanway Road,Ely,0.043989661,Cardiff
2907,Star Street,Adamsdown,0.04507625,Cardiff
2908,Station Road,Llandaff North,0.096729625,Cardiff
2909,Station Road,Llanishen,0.310274505,Cardiff
2910,Station Road,Radyr and Morganstown,0.38519,Cardiff
2911,Station Road,Whitchurch,0.610203333,Cardiff
2912,Station Terrace,Castle,0.03972,Cardiff
2913,Station Terrace,Fairwater,0.104809333,Cardiff
2914,Stella Close,Thornhill,0.059757143,Cardiff
2915,Stella Maris Close,Radyr and Morganstown,0.15153,Cardiff
2916,Stenhousemuir Place,Tremorfa,0.1389072,Cardiff
2917,Stephenson Street,Riverside,0.003955,Cardiff
2918,Sterling Close,Tremorfa,0.121605,Cardiff
2919,Stirling Road,Ely,0.346310833,Cardiff
2920,Stockland Street,Grangetown,0.030836,Cardiff
2921,Stonechat Close,Trowbridge,0.0818025,Cardiff
2922,Storrar Place,Tremorfa,0.120630833,Cardiff
2923,Storrar Road,Tremorfa,0.145981667,Cardiff
2924,Strathnairn Street,Roath,0.028226515,Cardiff
2925,Stuart Place,Butetown,0.011645,Cardiff
2926,Stuart Street,Butetown,0.061716667,Cardiff
2927,Sturminster Road,Penylan,0.194603,Cardiff
2928,Stuttgarter Strasse,Castle,0.084305849,Cardiff
2929,Sudcroft Street,Canton,0.065866,Cardiff
2930,Sullivan Close,Llanrumney,0.081908,Cardiff
2931,Summerau Court,Canton,0.1601875,Cardiff
2932,Summerfield Avenue,Gabalfa,0.038271053,Cardiff
2933,Summerfield Place,Heath,0.196918788,Cardiff
2934,Summerhill Close,Trowbridge,0.107604,Cardiff
2935,Summerwood Close,Fairwater,0.048672308,Cardiff
2936,Sumner Close,Llandaff,0.2934375,Cardiff
2937,Sun Street,Adamsdown,0.175685714,Cardiff
2938,Sundew Close,Fairwater,0.233425833,Cardiff
2939,Sunningdale Close,Cyncoed,0.43926,Cardiff
2940,Sunnybank Close,Whitchurch,0.223651429,Cardiff
2941,Surrey Street,Canton,0.050810714,Cardiff
2942,Sussex Street,Grangetown,0.058940667,Cardiff
2943,Swallowhurst Close,Ely,0.1440275,Cardiff
2944,Swanage Close,Trowbridge,0.1360315,Cardiff
2945,Swansea Street,Splott,0.027546429,Cardiff
2946,Sweldon Close,Caerau,0.041778235,Cardiff
2947,Swift Close,Llanrumney,0.333622727,Cardiff
2948,Swinton Street,Splott,0.008668182,Cardiff
2949,Sycamore Place,Fairwater,0.11418625,Cardiff
2950,Sycamore Tree Close,Radyr and Morganstown,0.111261111,Cardiff
2951,Sylvan Close,Fairwater,0.44088625,Cardiff
2952,Syon Park Close,Trowbridge,0.194624545,Cardiff
2953,Syr David's Avenue,Canton,0.275403889,Cardiff
2954,System Street,Adamsdown,0.126207895,Cardiff
2955,Tŷ'n y Cae Grove,Rhiwbina,0.11825,Cardiff
2956,Tŷ'n Y Pwll Road,Whitchurch,0.069254754,Cardiff
2957,Tŷ'r Sarn Road,Rumney,0.156958947,Cardiff
2958,Tŷ'r Winch Road,Old St. Mellons,0.377401765,Cardiff
2959,Tŷ-Gwyn Road,Penylan,0.44795098,Cardiff
2960,Tŷ Cefn Road,Ely,0.04685375,Cardiff
2961,Tŷ Celyn Mews,Whitchurch,0.03911,Cardiff
2962,Tŷ Draw Road,Pontprennau,0.87387124,Cardiff
2963,Tŷ Glas Avenue,Llanishen,0.326694211,Cardiff
2964,Tŷ Glas Road,Llanishen,0.232098467,Cardiff
2965,Tŷ Nant,Whitchurch,0.132292222,Cardiff
2966,Tŷ Nant Road,Pentyrch,0.473425455,Cardiff
2967,Tŷ Nant Road,Radyr and Morganstown,0.389431857,Cardiff
2968,Tŷ Nant Street,Grangetown,0.0036875,Cardiff
2969,Tŷ Newydd,Whitchurch,0.255459268,Cardiff
2970,Tŷ Parc Close,Llandaff,0.2350125,Cardiff
2971,Taff Embankment,Grangetown,0.285269925,Cardiff
2972,Taff Terrace,Grangetown,0.065748095,Cardiff
2973,Taff Terrace,Radyr and Morganstown,0.277160625,Cardiff
2974,Taffs Mead Embankment,Grangetown,0.130767179,Cardiff
2975,Taffs Mead Embankment,Riverside,0.04095,Cardiff
2976,Tair Erw Road,Heath,0.20199027,Cardiff
2977,Tal y Bont Road,Caerau,0.1684775,Cardiff
2978,Talbot Street,Pontcanna,0.1676928,Cardiff
2979,Talworth Street,Roath,0.011155909,Cardiff
2980,Talygarn Street,Gabalfa,0.040872857,Cardiff
2981,Tanglewood Close,Lisvane,0.211553333,Cardiff
2982,Tangmere Drive,Fairwater,0.231649697,Cardiff
2983,Tansy Close,Thornhill,0.134451765,Cardiff
2984,Tapley Close,Caerau,0.108028571,Cardiff
2985,Tarragon Way,Pontprennau,0.232074091,Cardiff
2986,Tarwick Drive,Trowbridge,0.143936333,Cardiff
2987,Tasker Drive,Llanishen,0.079036154,Cardiff
2988,Tasker Square,Llanishen,0.090500682,Cardiff
2989,Tatem Drive,Fairwater,0.158105758,Cardiff
2990,Tatham Road,Llanishen,0.091587941,Cardiff
2991,Taunton Avenue,Llanrumney,0.101419286,Cardiff
2992,Taunton Crescent,Llanrumney,0.222855323,Cardiff
2993,Tavistock Street,Roath,0.128209167,Cardiff
2994,Taymuir Road,Tremorfa,0.178403191,Cardiff
2995,Teal Street,Roath,0.075961818,Cardiff
2996,Tealham Drive,Trowbridge,0.258388824,Cardiff
2997,Tedder Close,Llanishen,0.209643333,Cardiff
2998,Tegfan Close,Llanishen,0.378618421,Cardiff
2999,Teifi Place,Ely,0.103631875,Cardiff
3000,Teilo Street,Pontcanna,0.191225,Cardiff
3001,Telford Street,Riverside,0.001289231,Cardiff
3002,Templeton Avenue,Llanishen,0.26765608,Cardiff
3003,Templeton Close,Llanishen,0.358972,Cardiff
3004,Tensing Close,Llanishen,0.2269,Cardiff
3005,Tern Close,Trowbridge,0.1242325,Cardiff
3006,Tewkesbury Place,Cathays,0.020623125,Cardiff
3007,Tewkesbury Street,Cathays,0.002781111,Cardiff
3008,Thackeray Crescent,Llanrumney,0.112589623,Cardiff
3009,Tharsis Close,Adamsdown,0.042147273,Cardiff
3010,The Avenue,Llandaff,0.261996316,Cardiff
3011,The Avenue,Rumney,0.160102308,Cardiff
3012,The Avenue,Whitchurch,0.222335,Cardiff
3013,The Cathedral Green,Llandaff,0.152476304,Cardiff
3014,The Chantry,Llandaff,0.409152727,Cardiff
3015,The Close,Llanishen,0.432225556,Cardiff
3016,The Coppins,Lisvane,0.284663636,Cardiff
3017,The Court,Lisvane,0.321115714,Cardiff
3018,The Crescent,Fairwater,0.149737647,Cardiff
3019,The Crescent,Llandaff,0.1465075,Cardiff
3020,The Dell,Old St. Mellons,0.51536375,Cardiff
3021,The Drive,Fairwater,0.637911111,Cardiff
3022,The Fairway,Cyncoed,0.087340278,Cardiff
3023,The Farthings,Pontprennau,0.165065714,Cardiff
3024,The Friary,Castle,0.116985556,Cardiff
3025,The Gateway,Heath,0.375062,Cardiff
3026,The Grange,Llandaff,0.283361538,Cardiff
3027,The Graylands,Rhiwbina,0.213247,Cardiff
3028,The Green,Radyr and Morganstown,0.178762,Cardiff
3029,The Grove,Rumney,0.155502222,Cardiff
3030,The Hawthorns,Pentwyn,0.195588483,Cardiff
3031,The Maltings,Pontprennau,0.189952264,Cardiff
3032,The Oaks,Lisvane,0.47861,Cardiff
3033,The Paddock,Lisvane,0.304325882,Cardiff
3034,The Paddock,Penylan,0.454196364,Cardiff
3035,The Parade,Roath,0.176623778,Cardiff
3036,The Parade,Whitchurch,0.503108491,Cardiff
3037,The Philog,Whitchurch,0.072299054,Cardiff
3038,The Piazza,Grangetown,0.255464706,Cardiff
3039,The Retreat,Penylan,0.387405,Cardiff
3040,The Rise,Llanishen,0.316494048,Cardiff
3041,The Sanctuary,Caerau,0.094927308,Cardiff
3042,The Spinney,Lisvane,0.242724615,Cardiff
3043,The Ton,Old St. Mellons,0.161429091,Cardiff
3044,The Uplands,Radyr and Morganstown,0.286308,Cardiff
3045,The Walk,Roath,0.347734828,Cardiff
3046,The Walk,Rumney,0.0729065,Cardiff
3047,The Woodlands,Lisvane,0.323292222,Cardiff
3048,Theobald Road,Canton,0.005052667,Cardiff
3049,Theodora Street,Adamsdown,0.031439048,Cardiff
3050,Thesiger Court,Cathays,0.3281725,Cardiff
3051,Thesiger Street,Cathays,0.007077143,Cardiff
3052,Thistle Way,Llandaff,0.215634286,Cardiff
3053,Thomas Street,Grangetown,0.0265,Cardiff
3054,Thompson Avenue,Canton,0.254266441,Cardiff
3055,Thompson Place,Canton,0.19234625,Cardiff
3056,Thorley Close,Cyncoed,0.317542857,Cardiff
3057,Thornaby Court,Butetown,0.152146,Cardiff
3058,Thornbury Close,Heath,0.244040857,Cardiff
3059,Thorne Way,Caerau,0.0926345,Cardiff
3060,Thornhill Road,Llanishen,0.340925294,Cardiff
3061,Thornhill Road,Rhiwbina,0.439001262,Cardiff
3062,Thornhill Road,Thornhill,0.33287,Cardiff
3063,Thornhill Street,Canton,0.008663333,Cardiff
3064,Thornwood Close,Thornhill,0.1267675,Cardiff
3065,Three Arches Avenue,Cyncoed,0.242422791,Cardiff
3066,Threipland Drive,Heath,0.13458625,Cardiff
3067,Thrush Close,Trowbridge,0.051649,Cardiff
3068,Thurston Street,Canton,0.009058333,Cardiff
3069,Tidal Sidings,Splott,0.298130278,Cardiff
3070,Tide Fields Road,Tremorfa,0.181673333,Cardiff
3071,Tidenham Road,Caerau,0.214451935,Cardiff
3072,Timbers Square,Roath,0.148510769,Cardiff
3073,Timothy Rees Close,Llandaff,0.191587125,Cardiff
3074,Tin Street,Adamsdown,0.086617778,Cardiff
3075,Tintagel Close,Thornhill,0.185261818,Cardiff
3076,Tintern Street,Canton,0.010409,Cardiff
3077,Titan Road,Splott,0.00012,Cardiff
3078,Tiverton Drive,Llanrumney,0.1315928,Cardiff
3079,Toftingall Avenue,Heath,0.037982667,Cardiff
3080,Ton-yr-ywen Avenue,Heath,0.140657013,Cardiff
3081,Topaz Street,Adamsdown,0.001349231,Cardiff
3082,Torrens Drive,Cyncoed,0.193081538,Cardiff
3083,Torrington Road,Llanrumney,0.054995833,Cardiff
3084,Towy Road,Llanishen,0.18609,Cardiff
3085,Towyn Road,Rumney,0.113986364,Cardiff
3086,Trade Street,Butetown,0.060479545,Cardiff
3087,Trafalgar Road,Penylan,0.1147795,Cardiff
3088,Trafalgar Road,Roath,0.27538,Cardiff
3089,Traherne Drive,Ely,0.123582222,Cardiff
3090,Tramore Way,Pontprennau,0.171829167,Cardiff
3091,Trebanog Close,Trowbridge,0.063119167,Cardiff
3092,Trebanog Crescent,Trowbridge,0.120843529,Cardiff
3093,Treborth Road,Trowbridge,0.058485556,Cardiff
3094,Trecastle Avenue,Llanishen,0.209531053,Cardiff
3095,Trecinon Road,Trowbridge,0.056045455,Cardiff
3096,Tredegar Street,Castle,0.168835556,Cardiff
3097,Tredelerch Road,Rumney,0.267805814,Cardiff
3098,Treetops Close,Fairwater,0.245628889,Cardiff
3099,Trefaser Crescent,Trowbridge,0.280234416,Cardiff
3100,Tregaron Road,Ely,0.164577,Cardiff
3101,Treharris Street,Roath,0.005240469,Cardiff
3102,Treherbert Street,Cathays,0.003830435,Cardiff
3103,Trelawney Avenue,Rumney,0.18838875,Cardiff
3104,Trelawney Crescent,Rumney,0.16447,Cardiff
3105,Trenchard Drive,Llanishen,0.19279,Cardiff
3106,Treorky Street,Cathays,0.0103825,Cardiff
3107,Treseder Way,Caerau,0.131143833,Cardiff
3108,Tresigin Road,Trowbridge,0.146727419,Cardiff
3109,Tresillian Terrace,Butetown,0.094073077,Cardiff
3110,Tresillian Way,Butetown,0.201525676,Cardiff
3111,Trevethick Street,Riverside,0.003028,Cardiff
3112,Triscombe Drive,Llandaff,0.286516333,Cardiff
3113,Tristram Close,Thornhill,0.17919,Cardiff
3114,Troed y Rhiw,Rhiwbina,0.255809167,Cardiff
3115,Trowbridge Green,Trowbridge,0.045521,Cardiff
3116,Trowbridge Road,Rumney,0.11308,Cardiff
3117,Trowbridge Road,Trowbridge,0.13010377,Cardiff
3118,Tudor Close,Fairwater,0.171484545,Cardiff
3119,Tudor Street,Riverside,0.017159268,Cardiff
3120,Tulloch Street,Roath,0.016797143,Cardiff
3121,Tummel Close,Cyncoed,0.319422,Cardiff
3122,Turberville Place,Pontcanna,0.234001667,Cardiff
3123,Turner Road,Canton,0.003585,Cardiff
3124,Turnham Green,Penylan,0.186151,Cardiff
3125,Tweedsmuir Road,Tremorfa,0.101521828,Cardiff
3126,Twyn-y-Fedwen,Whitchurch,0.0708088,Cardiff
3127,Ty'n-Y-Coed Place,Roath,0.013345122,Cardiff
3128,Ty'n Y Parc Road,Heath,0.101782278,Cardiff
3129,Ty'n Y Parc Road,Rhiwbina,0.196998571,Cardiff
3130,Ty-coch Road,Ely,0.09979037,Cardiff
3131,Ty-Draw Place,Penylan,0.135265455,Cardiff
3132,Ty-Draw Road,Penylan,0.387718919,Cardiff
3133,Ty-Draw Road,Roath,0.444305,Cardiff
3134,Ty-Gwyn Avenue,Penylan,0.386398485,Cardiff
3135,Ty-Gwyn Crescent,Penylan,0.489768919,Cardiff
3136,Ty-to-Maen Close,Old St. Mellons,0.138412647,Cardiff
3137,Ty Cerrig,Pentwyn,0.128862439,Cardiff
3138,Ty Fry Avenue,Rumney,0.107744444,Cardiff
3139,Ty Fry Close,Rumney,0.2113375,Cardiff
3140,Ty Fry Gardens,Rumney,0.200077451,Cardiff
3141,Ty Fry Road,Rumney,0.109213656,Cardiff
3142,Ty Gwyn Gardens,Penylan,0.211647742,Cardiff
3143,Ty Gwyn Road,Rhiwbina,0.150032222,Cardiff
3144,Ty Mawr Avenue,Rumney,0.2225952,Cardiff
